route,source,destination,year,month,day,hour,minute,vessel_name,duration_minutes
8,Horseshoe Bay,Bowen Island,2018,01,26,20,00,Bowen Queen,20
1,Tsawwassen,Swartz Bay,2018,04,25,13,00,Spirit of Vancouver Island,92
2,Departure Bay,Horseshoe Bay,2018,04,06,17,55,Queen of Oak Bay,121
1,Tsawwassen,Swartz Bay,2018,02,15,18,00,Spirit of Vancouver Island,90
3,Horseshoe Bay,Langdale,2018,01,28,19,50,Queen of Cowichan,46
2,Horseshoe Bay,Departure Bay,2018,04,16,22,10,Queen of Cowichan,106
3,Langdale,Horseshoe Bay,2018,03,23,17,25,Queen of Coquitlam,53
8,Horseshoe Bay,Bowen Island,2018,04,06,20,00,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,02,14,10,50,Queen of Surrey,40
1,Swartz Bay,Tsawwassen,2018,01,15,17,00,Coastal Celebration,88
3,Langdale,Horseshoe Bay,2018,01,07,06,20,Queen of Surrey,40
30,Duke Point,Tsawwassen,2018,04,28,15,15,Queen of Coquitlam,131
3,Horseshoe Bay,Langdale,2018,04,29,09,45,Queen of Surrey,38
4,Swartz Bay,Fulford Harbour,2018,03,22,13,00,Skeena Queen,30
1,Tsawwassen,Swartz Bay,2018,02,21,13,00,Coastal Renaissance,92
1,Swartz Bay,Tsawwassen,2018,04,06,14,00,Queen of New Westminster,92
4,Swartz Bay,Fulford Harbour,2018,03,01,07,00,Skeena Queen,32
1,Tsawwassen,Swartz Bay,2018,04,27,12,00,Queen of New Westminster,116
30,Duke Point,Tsawwassen,2018,04,11,12,45,Queen of Alberni,121
1,Tsawwassen,Swartz Bay,2018,02,26,17,00,Coastal Renaissance,88
30,Tsawwassen,Duke Point,2018,03,20,05,15,Queen of Alberni,123
3,Langdale,Horseshoe Bay,2018,03,10,06,20,Queen of Coquitlam,40
30,Tsawwassen,Duke Point,2018,04,02,07,45,Coastal Inspiration,117
1,Swartz Bay,Tsawwassen,2018,01,08,17,00,Coastal Celebration,88
1,Tsawwassen,Swartz Bay,2018,01,02,13,00,Spirit of Vancouver Island,90
2,Horseshoe Bay,Departure Bay,2018,02,07,06,15,Queen of Coquitlam,103
1,Tsawwassen,Swartz Bay,2018,01,28,07,00,Coastal Celebration,102
4,Swartz Bay,Fulford Harbour,2018,04,30,15,00,Skeena Queen,30
1,Swartz Bay,Tsawwassen,2018,04,12,07,00,Spirit of Vancouver Island,90
1,Swartz Bay,Tsawwassen,2018,02,12,21,00,Coastal Celebration,106
2,Departure Bay,Horseshoe Bay,2018,01,09,10,40,Queen of Cowichan,106
30,Tsawwassen,Duke Point,2018,03,08,20,15,Queen of Alberni,127
3,Langdale,Horseshoe Bay,2018,01,11,08,40,Queen of Surrey,40
4,Swartz Bay,Fulford Harbour,2018,04,30,09,00,Skeena Queen,29
1,Swartz Bay,Tsawwassen,2018,03,18,20,00,Coastal Renaissance,94
8,Horseshoe Bay,Bowen Island,2018,01,03,14,20,Bowen Queen,18
30,Tsawwassen,Duke Point,2018,02,20,17,45,Coastal Inspiration,122
1,Tsawwassen,Swartz Bay,2018,03,01,15,00,Coastal Celebration,88
3,Langdale,Horseshoe Bay,2018,03,16,18,40,Queen of Cowichan,52
3,Horseshoe Bay,Langdale,2018,03,07,22,55,Queen of Coquitlam,41
30,Duke Point,Tsawwassen,2018,03,07,10,15,Coastal Inspiration,121
8,Horseshoe Bay,Bowen Island,2018,03,11,08,00,Queen of Capilano,18
4,Swartz Bay,Fulford Harbour,2018,04,16,09,00,Skeena Queen,40
2,Horseshoe Bay,Departure Bay,2018,01,17,18,35,Queen of Surrey,103
1,Tsawwassen,Swartz Bay,2018,04,26,09,00,Spirit of Vancouver Island,92
8,Horseshoe Bay,Bowen Island,2018,04,29,05,50,Queen of Capilano,18
2,Departure Bay,Horseshoe Bay,2018,02,03,10,40,Queen of Cowichan,108
3,Langdale,Horseshoe Bay,2018,01,02,13,05,Queen of Surrey,37
3,Horseshoe Bay,Langdale,2018,01,15,14,10,Queen of Surrey,39
30,Duke Point,Tsawwassen,2018,01,27,07,45,Queen of Alberni,119
2,Horseshoe Bay,Departure Bay,2018,03,09,18,35,Queen of Coquitlam,105
1,Tsawwassen,Swartz Bay,2018,04,21,13,00,Spirit of Vancouver Island,90
1,Tsawwassen,Swartz Bay,2018,01,26,14,00,Spirit of Vancouver Island,88
3,Horseshoe Bay,Langdale,2018,04,06,19,50,Queen of Cowichan,44
30,Tsawwassen,Duke Point,2018,03,11,20,15,Queen of Alberni,123
8,Horseshoe Bay,Bowen Island,2018,02,27,22,00,Queen of Capilano,18
2,Horseshoe Bay,Departure Bay,2018,04,23,18,35,Queen of Surrey,107
4,Swartz Bay,Fulford Harbour,2018,04,14,11,00,Skeena Queen,36
8,Horseshoe Bay,Bowen Island,2018,03,09,17,45,Queen of Capilano,19
30,Tsawwassen,Duke Point,2018,02,03,10,15,Queen of Alberni,123
2,Horseshoe Bay,Departure Bay,2018,02,10,15,45,Queen of Coquitlam,99
2,Departure Bay,Horseshoe Bay,2018,01,06,10,40,Queen of Cowichan,104
1,Tsawwassen,Swartz Bay,2018,04,28,07,00,Coastal Renaissance,90
3,Horseshoe Bay,Langdale,2018,01,24,07,30,Queen of Surrey,41
1,Swartz Bay,Tsawwassen,2018,04,16,09,00,Coastal Renaissance,92
8,Horseshoe Bay,Bowen Island,2018,04,02,22,00,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,01,28,19,00,Coastal Celebration,92
30,Tsawwassen,Duke Point,2018,04,01,10,15,Queen of Alberni,118
8,Horseshoe Bay,Bowen Island,2018,04,20,06,50,Queen of Capilano,18
30,Duke Point,Tsawwassen,2018,02,26,22,45,Queen of Alberni,120
30,Duke Point,Tsawwassen,2018,02,10,15,15,Coastal Inspiration,129
4,Swartz Bay,Fulford Harbour,2018,03,06,13,00,Skeena Queen,28
30,Tsawwassen,Duke Point,2018,01,26,17,45,Coastal Inspiration,123
8,Horseshoe Bay,Bowen Island,2018,02,28,17,45,Queen of Capilano,17
1,Tsawwassen,Swartz Bay,2018,04,07,10,00,Coastal Inspiration,88
1,Tsawwassen,Swartz Bay,2018,01,07,11,00,Coastal Celebration,104
2,Departure Bay,Horseshoe Bay,2018,01,04,15,20,Queen of Cowichan,104
2,Departure Bay,Horseshoe Bay,2018,03,07,10,40,Queen of Cowichan,104
8,Horseshoe Bay,Bowen Island,2018,01,08,05,50,Bowen Queen,20
1,Swartz Bay,Tsawwassen,2018,04,07,09,00,Coastal Renaissance,88
3,Langdale,Horseshoe Bay,2018,02,01,06,20,Queen of Surrey,40
1,Swartz Bay,Tsawwassen,2018,03,16,21,00,Coastal Celebration,90
1,Tsawwassen,Swartz Bay,2018,04,14,15,00,Coastal Renaissance,94
3,Langdale,Horseshoe Bay,2018,01,20,10,50,Queen of Surrey,46
4,Swartz Bay,Fulford Harbour,2018,04,17,09,00,Skeena Queen,32
3,Langdale,Horseshoe Bay,2018,04,09,15,15,Queen of Surrey,41
30,Tsawwassen,Duke Point,2018,04,23,17,45,Queen of Coquitlam,119
1,Swartz Bay,Tsawwassen,2018,04,23,07,00,Spirit of Vancouver Island,90
1,Swartz Bay,Tsawwassen,2018,02,15,13,00,Coastal Celebration,88
3,Langdale,Horseshoe Bay,2018,04,13,06,20,Queen of Surrey,42
30,Duke Point,Tsawwassen,2018,03,02,12,45,Queen of Alberni,119
4,Swartz Bay,Fulford Harbour,2018,03,10,15,00,Skeena Queen,34
3,Langdale,Horseshoe Bay,2018,02,14,17,25,Queen of Surrey,41
8,Horseshoe Bay,Bowen Island,2018,01,29,10,15,Bowen Queen,25
30,Tsawwassen,Duke Point,2018,01,15,05,15,Queen of Alberni,117
8,Horseshoe Bay,Bowen Island,2018,04,10,11,25,Queen of Capilano,20
1,Swartz Bay,Tsawwassen,2018,01,22,15,00,Coastal Renaissance,94
3,Langdale,Horseshoe Bay,2018,03,23,15,15,Queen of Coquitlam,53
1,Tsawwassen,Swartz Bay,2018,01,18,15,00,Coastal Celebration,96
1,Tsawwassen,Swartz Bay,2018,03,18,14,00,Coastal Renaissance,90
1,Swartz Bay,Tsawwassen,2018,01,01,19,00,Spirit of Vancouver Island,92
4,Swartz Bay,Fulford Harbour,2018,04,21,13,00,Skeena Queen,30
3,Langdale,Horseshoe Bay,2018,03,10,20,55,Queen of Cowichan,43
4,Swartz Bay,Fulford Harbour,2018,03,01,15,00,Skeena Queen,32
30,Tsawwassen,Duke Point,2018,02,19,15,15,Queen of Alberni,125
2,Departure Bay,Horseshoe Bay,2018,04,21,10,40,Queen of Cowichan,104
8,Horseshoe Bay,Bowen Island,2018,02,20,09,05,Queen of Capilano,17
1,Swartz Bay,Tsawwassen,2018,01,12,12,00,Queen of New Westminster,86
2,Departure Bay,Horseshoe Bay,2018,01,27,13,00,Queen of Coquitlam,104
1,Tsawwassen,Swartz Bay,2018,04,15,21,00,Spirit of Vancouver Island,88
30,Duke Point,Tsawwassen,2018,03,01,10,15,Coastal Inspiration,119
3,Langdale,Horseshoe Bay,2018,03,21,17,25,Queen of Coquitlam,39
30,Tsawwassen,Duke Point,2018,04,18,13,30,Coastal Inspiration,120
8,Horseshoe Bay,Bowen Island,2018,03,21,10,15,Queen of Capilano,17
8,Horseshoe Bay,Bowen Island,2018,02,25,15,30,Queen of Capilano,18
2,Horseshoe Bay,Departure Bay,2018,03,15,18,35,Queen of Coquitlam,103
3,Langdale,Horseshoe Bay,2018,03,18,20,55,Queen of Cowichan,43
1,Tsawwassen,Swartz Bay,2018,02,15,09,00,Coastal Renaissance,92
2,Horseshoe Bay,Departure Bay,2018,01,24,15,45,Queen of Coquitlam,103
3,Horseshoe Bay,Langdale,2018,03,06,22,55,Queen of Coquitlam,40
8,Horseshoe Bay,Bowen Island,2018,02,22,10,15,Queen of Capilano,17
2,Departure Bay,Horseshoe Bay,2018,03,23,20,45,Queen of Coquitlam,101
2,Departure Bay,Horseshoe Bay,2018,03,07,22,10,Queen of Oak Bay,106
30,Tsawwassen,Duke Point,2018,04,13,07,45,Queen of Coquitlam,112
1,Tsawwassen,Swartz Bay,2018,04,20,08,00,Queen of New Westminster,88
2,Departure Bay,Horseshoe Bay,2018,04,02,13,00,Queen of Oak Bay,106
30,Tsawwassen,Duke Point,2018,01,27,12,45,Coastal Inspiration,119
8,Horseshoe Bay,Bowen Island,2018,04,11,22,00,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,04,04,10,50,Queen of Surrey,46
8,Horseshoe Bay,Bowen Island,2018,04,07,05,50,Queen of Capilano,15
8,Horseshoe Bay,Bowen Island,2018,01,21,20,00,Bowen Queen,22
1,Swartz Bay,Tsawwassen,2018,04,07,11,00,Spirit of Vancouver Island,102
4,Swartz Bay,Fulford Harbour,2018,04,19,13,00,Skeena Queen,34
2,Departure Bay,Horseshoe Bay,2018,02,02,06,15,Queen of Cowichan,103
30,Tsawwassen,Duke Point,2018,03,09,20,15,Queen of Alberni,125
30,Tsawwassen,Duke Point,2018,04,29,17,45,Queen of Coquitlam,153
3,Horseshoe Bay,Langdale,2018,02,25,16,20,Queen of Coquitlam,42
3,Langdale,Horseshoe Bay,2018,02,24,20,55,Queen of Cowichan,37
30,Duke Point,Tsawwassen,2018,01,18,05,15,Coastal Inspiration,123
3,Langdale,Horseshoe Bay,2018,01,11,17,25,Queen of Surrey,39
1,Tsawwassen,Swartz Bay,2018,03,29,07,00,Coastal Celebration,92
3,Langdale,Horseshoe Bay,2018,04,25,15,15,Queen of Surrey,45
1,Tsawwassen,Swartz Bay,2018,01,26,17,00,Coastal Renaissance,92
30,Tsawwassen,Duke Point,2018,04,28,05,15,Queen of Alberni,119
8,Horseshoe Bay,Bowen Island,2018,01,22,08,00,Bowen Queen,22
3,Langdale,Horseshoe Bay,2018,03,04,18,40,Queen of Cowichan,38
4,Swartz Bay,Fulford Harbour,2018,04,10,15,00,Skeena Queen,32
30,Duke Point,Tsawwassen,2018,03,29,07,45,Queen of Alberni,113
3,Langdale,Horseshoe Bay,2018,04,11,17,25,Queen of Surrey,45
3,Langdale,Horseshoe Bay,2018,02,02,15,15,Queen of Surrey,47
1,Swartz Bay,Tsawwassen,2018,03,26,19,00,Spirit of Vancouver Island,94
8,Horseshoe Bay,Bowen Island,2018,04,06,11,25,Queen of Capilano,17
30,Duke Point,Tsawwassen,2018,01,12,22,45,Queen of Alberni,120
1,Tsawwassen,Swartz Bay,2018,04,28,17,00,Spirit of Vancouver Island,90
8,Horseshoe Bay,Bowen Island,2018,01,29,11,25,Bowen Queen,19
1,Tsawwassen,Swartz Bay,2018,04,08,13,00,Spirit of Vancouver Island,88
8,Horseshoe Bay,Bowen Island,2018,03,15,06,50,Queen of Capilano,24
30,Tsawwassen,Duke Point,2018,04,18,05,15,Queen of Alberni,121
1,Swartz Bay,Tsawwassen,2018,02,22,21,00,Coastal Celebration,92
30,Tsawwassen,Duke Point,2018,04,10,20,15,Queen of Alberni,123
1,Tsawwassen,Swartz Bay,2018,02,25,07,00,Coastal Celebration,96
3,Horseshoe Bay,Langdale,2018,01,05,09,45,Queen of Surrey,38
8,Horseshoe Bay,Bowen Island,2018,03,17,11,25,Queen of Capilano,21
8,Horseshoe Bay,Bowen Island,2018,04,24,15,30,Queen of Capilano,24
3,Langdale,Horseshoe Bay,2018,03,20,08,40,Queen of Coquitlam,40
2,Departure Bay,Horseshoe Bay,2018,01,04,20,45,Queen of Surrey,101
4,Swartz Bay,Fulford Harbour,2018,02,24,11,00,Skeena Queen,36
3,Langdale,Horseshoe Bay,2018,04,11,18,40,Queen of Cowichan,38
4,Swartz Bay,Fulford Harbour,2018,03,25,15,00,Skeena Queen,32
2,Departure Bay,Horseshoe Bay,2018,01,24,06,15,Queen of Cowichan,107
3,Langdale,Horseshoe Bay,2018,02,27,06,20,Queen of Coquitlam,42
4,Swartz Bay,Fulford Harbour,2018,02,28,15,00,Skeena Queen,32
2,Horseshoe Bay,Departure Bay,2018,04,30,20,05,Queen of Oak Bay,107
2,Departure Bay,Horseshoe Bay,2018,04,04,10,40,Queen of Cowichan,110
8,Horseshoe Bay,Bowen Island,2018,03,01,11,25,Queen of Capilano,17
30,Duke Point,Tsawwassen,2018,03,30,17,45,Queen of Alberni,115
30,Duke Point,Tsawwassen,2018,02,10,05,15,Coastal Inspiration,133
2,Departure Bay,Horseshoe Bay,2018,02,05,06,15,Queen of Cowichan,103
2,Departure Bay,Horseshoe Bay,2018,04,08,20,45,Queen of Surrey,117
3,Langdale,Horseshoe Bay,2018,02,24,18,40,Queen of Cowichan,40
8,Horseshoe Bay,Bowen Island,2018,03,09,20,00,Queen of Capilano,18
2,Departure Bay,Horseshoe Bay,2018,02,28,15,20,Queen of Cowichan,104
3,Horseshoe Bay,Langdale,2018,02,15,17,30,Queen of Cowichan,44
30,Tsawwassen,Duke Point,2018,04,19,22,45,Queen of Coquitlam,122
30,Duke Point,Tsawwassen,2018,04,07,05,15,Queen of Coquitlam,123
30,Duke Point,Tsawwassen,2018,03,17,10,15,Coastal Inspiration,115
1,Swartz Bay,Tsawwassen,2018,02,05,19,00,Coastal Renaissance,98
8,Horseshoe Bay,Bowen Island,2018,04,23,08,00,Queen of Capilano,22
1,Swartz Bay,Tsawwassen,2018,02,16,15,00,Coastal Renaissance,92
30,Tsawwassen,Duke Point,2018,01,30,12,45,Coastal Inspiration,116
3,Horseshoe Bay,Langdale,2018,03,03,19,50,Queen of Cowichan,41
1,Tsawwassen,Swartz Bay,2018,01,17,21,00,Coastal Renaissance,86
3,Horseshoe Bay,Langdale,2018,03,05,16,20,Queen of Coquitlam,46
30,Duke Point,Tsawwassen,2018,02,17,15,15,Coastal Inspiration,131
1,Swartz Bay,Tsawwassen,2018,03,23,11,00,Spirit of Vancouver Island,96
1,Swartz Bay,Tsawwassen,2018,01,30,11,00,Coastal Renaissance,92
4,Swartz Bay,Fulford Harbour,2018,01,14,09,00,Skeena Queen,32
30,Tsawwassen,Duke Point,2018,04,05,17,45,Queen of Coquitlam,116
3,Langdale,Horseshoe Bay,2018,02,13,18,40,Queen of Cowichan,42
3,Horseshoe Bay,Langdale,2018,04,01,19,50,Queen of Cowichan,42
30,Duke Point,Tsawwassen,2018,02,13,20,15,Coastal Inspiration,135
3,Langdale,Horseshoe Bay,2018,03,17,18,40,Queen of Cowichan,40
3,Langdale,Horseshoe Bay,2018,02,12,18,40,Queen of Cowichan,44
8,Horseshoe Bay,Bowen Island,2018,04,02,14,20,Queen of Capilano,20
3,Horseshoe Bay,Langdale,2018,04,12,09,45,Queen of Surrey,39
4,Swartz Bay,Fulford Harbour,2018,04,18,19,00,Skeena Queen,44
8,Horseshoe Bay,Bowen Island,2018,03,30,05,50,Queen of Capilano,17
30,Tsawwassen,Duke Point,2018,04,30,12,45,Queen of Coquitlam,121
30,Tsawwassen,Duke Point,2018,02,08,20,15,Queen of Alberni,122
8,Horseshoe Bay,Bowen Island,2018,03,16,09,05,Queen of Capilano,21
8,Horseshoe Bay,Bowen Island,2018,04,11,16,35,Queen of Capilano,18
1,Swartz Bay,Tsawwassen,2018,01,25,09,00,Coastal Celebration,90
4,Swartz Bay,Fulford Harbour,2018,01,06,13,00,Skeena Queen,28
2,Horseshoe Bay,Departure Bay,2018,04,08,18,35,Queen of Surrey,111
8,Horseshoe Bay,Bowen Island,2018,01,31,22,00,Bowen Queen,20
2,Horseshoe Bay,Departure Bay,2018,03,20,08,25,Queen of Cowichan,105
3,Horseshoe Bay,Langdale,2018,03,08,14,10,Queen of Coquitlam,38
3,Langdale,Horseshoe Bay,2018,04,22,08,40,Queen of Surrey,42
2,Horseshoe Bay,Departure Bay,2018,02,05,20,05,Queen of Coquitlam,105
2,Horseshoe Bay,Departure Bay,2018,03,07,13,00,Queen of Cowichan,102
1,Swartz Bay,Tsawwassen,2018,03,11,15,00,Spirit of Vancouver Island,92
4,Swartz Bay,Fulford Harbour,2018,02,22,21,00,Skeena Queen,26
30,Duke Point,Tsawwassen,2018,03,17,17,45,Queen of Alberni,119
1,Swartz Bay,Tsawwassen,2018,03,31,13,00,Coastal Celebration,94
4,Swartz Bay,Fulford Harbour,2018,01,07,13,00,Skeena Queen,28
1,Swartz Bay,Tsawwassen,2018,03,31,12,00,Coastal Renaissance,90
1,Swartz Bay,Tsawwassen,2018,03,10,17,00,Coastal Celebration,90
8,Horseshoe Bay,Bowen Island,2018,01,04,20,00,Bowen Queen,18
8,Horseshoe Bay,Bowen Island,2018,02,24,14,20,Queen of Capilano,18
30,Duke Point,Tsawwassen,2018,04,16,20,15,Queen of Coquitlam,117
3,Horseshoe Bay,Langdale,2018,02,25,14,10,Queen of Coquitlam,38
30,Tsawwassen,Duke Point,2018,02,01,20,15,Queen of Alberni,122
30,Duke Point,Tsawwassen,2018,01,21,22,45,Queen of Alberni,148
4,Swartz Bay,Fulford Harbour,2018,02,13,15,00,Skeena Queen,34
8,Horseshoe Bay,Bowen Island,2018,04,04,06,50,Queen of Capilano,26
30,Duke Point,Tsawwassen,2018,04,12,17,45,Queen of Alberni,122
2,Horseshoe Bay,Departure Bay,2018,04,22,15,45,Queen of Oak Bay,107
2,Departure Bay,Horseshoe Bay,2018,03,05,20,45,Queen of Coquitlam,107
2,Horseshoe Bay,Departure Bay,2018,04,04,13,00,Queen of Cowichan,102
1,Tsawwassen,Swartz Bay,2018,03,24,09,00,Spirit of Vancouver Island,94
30,Tsawwassen,Duke Point,2018,01,30,05,15,Queen of Alberni,117
1,Tsawwassen,Swartz Bay,2018,03,08,07,00,Coastal Celebration,92
30,Tsawwassen,Duke Point,2018,01,15,20,15,Queen of Alberni,117
3,Horseshoe Bay,Langdale,2018,04,14,07,30,Queen of Surrey,40
30,Tsawwassen,Duke Point,2018,04,09,12,45,Queen of Coquitlam,125
8,Horseshoe Bay,Bowen Island,2018,03,11,05,50,Queen of Capilano,17
8,Horseshoe Bay,Bowen Island,2018,04,08,08,00,Queen of Capilano,17
8,Horseshoe Bay,Bowen Island,2018,04,09,14,20,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,02,08,14,20,Queen of Capilano,20
1,Swartz Bay,Tsawwassen,2018,02,26,13,00,Coastal Celebration,90
8,Horseshoe Bay,Bowen Island,2018,01,07,10,15,Bowen Queen,19
2,Departure Bay,Horseshoe Bay,2018,02,21,08,25,Queen of Oak Bay,107
30,Tsawwassen,Duke Point,2018,03,01,10,15,Queen of Alberni,121
30,Duke Point,Tsawwassen,2018,04,20,22,45,Queen of Alberni,120
2,Horseshoe Bay,Departure Bay,2018,04,01,20,05,Queen of Oak Bay,103
1,Swartz Bay,Tsawwassen,2018,02,26,19,00,Coastal Renaissance,96
3,Langdale,Horseshoe Bay,2018,01,29,17,25,Queen of Surrey,41
30,Duke Point,Tsawwassen,2018,03,09,20,15,Coastal Inspiration,125
8,Horseshoe Bay,Bowen Island,2018,02,22,21,00,Queen of Capilano,20
30,Tsawwassen,Duke Point,2018,03,06,07,45,Coastal Inspiration,121
1,Tsawwassen,Swartz Bay,2018,03,16,11,00,Coastal Celebration,90
8,Horseshoe Bay,Bowen Island,2018,03,10,06,50,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,01,29,13,00,Coastal Renaissance,92
1,Tsawwassen,Swartz Bay,2018,02,02,13,00,Coastal Renaissance,92
30,Tsawwassen,Duke Point,2018,02,22,05,15,Queen of Alberni,115
2,Departure Bay,Horseshoe Bay,2018,01,24,15,20,Queen of Cowichan,104
8,Horseshoe Bay,Bowen Island,2018,03,12,15,30,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,03,18,18,00,Coastal Renaissance,92
1,Swartz Bay,Tsawwassen,2018,03,25,09,00,Coastal Celebration,90
1,Swartz Bay,Tsawwassen,2018,01,31,21,00,Coastal Celebration,92
2,Horseshoe Bay,Departure Bay,2018,03,03,22,10,Queen of Cowichan,105
30,Duke Point,Tsawwassen,2018,02,17,05,15,Coastal Inspiration,117
30,Tsawwassen,Duke Point,2018,03,04,10,15,Queen of Alberni,121
1,Swartz Bay,Tsawwassen,2018,02,18,16,00,Spirit of Vancouver Island,98
3,Langdale,Horseshoe Bay,2018,02,22,15,15,Queen of Coquitlam,43
30,Duke Point,Tsawwassen,2018,03,16,17,45,Queen of Alberni,121
1,Swartz Bay,Tsawwassen,2018,02,26,07,00,Coastal Renaissance,90
2,Departure Bay,Horseshoe Bay,2018,01,30,20,45,Queen of Surrey,115
1,Tsawwassen,Swartz Bay,2018,01,25,17,00,Coastal Renaissance,94
1,Tsawwassen,Swartz Bay,2018,04,23,09,00,Spirit of Vancouver Island,92
30,Tsawwassen,Duke Point,2018,03,05,10,15,Queen of Alberni,120
1,Swartz Bay,Tsawwassen,2018,03,30,07,00,Spirit of Vancouver Island,92
8,Horseshoe Bay,Bowen Island,2018,03,06,20,00,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,01,15,10,15,Bowen Queen,17
30,Tsawwassen,Duke Point,2018,03,27,07,45,Coastal Inspiration,121
3,Horseshoe Bay,Langdale,2018,03,08,19,50,Queen of Cowichan,44
3,Horseshoe Bay,Langdale,2018,03,23,11,55,Queen of Coquitlam,46
3,Horseshoe Bay,Langdale,2018,02,22,22,55,Queen of Coquitlam,40
4,Swartz Bay,Fulford Harbour,2018,01,09,13,00,Skeena Queen,28
30,Tsawwassen,Duke Point,2018,04,25,15,15,Queen of New Westminster,133
8,Horseshoe Bay,Bowen Island,2018,03,26,18,50,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,02,17,12,35,Queen of Capilano,17
2,Horseshoe Bay,Departure Bay,2018,01,30,20,05,Queen of Coquitlam,103
30,Tsawwassen,Duke Point,2018,02,23,17,45,Coastal Inspiration,121
8,Horseshoe Bay,Bowen Island,2018,03,27,11,25,Queen of Capilano,19
3,Horseshoe Bay,Langdale,2018,01,18,09,45,Queen of Surrey,41
8,Horseshoe Bay,Bowen Island,2018,01,03,05,50,Bowen Queen,18
4,Swartz Bay,Fulford Harbour,2018,01,15,15,00,Skeena Queen,30
1,Swartz Bay,Tsawwassen,2018,02,11,09,00,Coastal Celebration,94
8,Horseshoe Bay,Bowen Island,2018,04,30,16,35,Queen of Capilano,19
4,Swartz Bay,Fulford Harbour,2018,02,17,07,00,Skeena Queen,28
4,Swartz Bay,Fulford Harbour,2018,01,24,21,00,Skeena Queen,24
1,Swartz Bay,Tsawwassen,2018,03,21,19,00,Spirit of Vancouver Island,88
8,Horseshoe Bay,Bowen Island,2018,03,23,15,30,Queen of Capilano,18
30,Duke Point,Tsawwassen,2018,02,19,10,15,Coastal Inspiration,119
3,Horseshoe Bay,Langdale,2018,02,14,11,55,Queen of Surrey,42
3,Horseshoe Bay,Langdale,2018,03,25,11,55,Queen of Coquitlam,39
3,Langdale,Horseshoe Bay,2018,02,15,17,25,Queen of Surrey,57
3,Langdale,Horseshoe Bay,2018,03,10,13,05,Queen of Coquitlam,39
1,Tsawwassen,Swartz Bay,2018,02,07,19,00,Coastal Celebration,92
30,Tsawwassen,Duke Point,2018,04,09,17,45,Queen of Coquitlam,119
1,Swartz Bay,Tsawwassen,2018,04,11,13,00,Coastal Renaissance,94
2,Horseshoe Bay,Departure Bay,2018,02,02,20,05,Queen of Coquitlam,103
2,Horseshoe Bay,Departure Bay,2018,01,20,08,25,Queen of Cowichan,103
2,Horseshoe Bay,Departure Bay,2018,01,31,06,15,Queen of Coquitlam,103
30,Tsawwassen,Duke Point,2018,01,08,07,45,Coastal Inspiration,116
2,Horseshoe Bay,Departure Bay,2018,04,08,10,40,Queen of Oak Bay,104
4,Swartz Bay,Fulford Harbour,2018,01,12,07,00,Skeena Queen,32
3,Horseshoe Bay,Langdale,2018,01,21,22,55,Queen of Surrey,40
30,Tsawwassen,Duke Point,2018,02,21,07,45,Coastal Inspiration,119
8,Horseshoe Bay,Bowen Island,2018,03,02,10,15,Queen of Capilano,24
1,Swartz Bay,Tsawwassen,2018,01,18,09,00,Coastal Celebration,94
3,Horseshoe Bay,Langdale,2018,04,15,17,30,Queen of Cowichan,42
1,Swartz Bay,Tsawwassen,2018,02,16,19,00,Coastal Renaissance,96
2,Horseshoe Bay,Departure Bay,2018,01,26,20,05,Queen of Coquitlam,103
1,Tsawwassen,Swartz Bay,2018,04,25,21,00,Spirit of Vancouver Island,96
4,Swartz Bay,Fulford Harbour,2018,02,15,19,00,Skeena Queen,32
8,Horseshoe Bay,Bowen Island,2018,01,15,16,35,Bowen Queen,17
30,Tsawwassen,Duke Point,2018,01,14,12,45,Coastal Inspiration,110
2,Departure Bay,Horseshoe Bay,2018,03,25,15,20,Queen of Cowichan,100
1,Swartz Bay,Tsawwassen,2018,02,27,07,00,Coastal Renaissance,92
3,Horseshoe Bay,Langdale,2018,01,09,11,55,Queen of Surrey,38
1,Swartz Bay,Tsawwassen,2018,03,04,19,00,Spirit of Vancouver Island,92
30,Duke Point,Tsawwassen,2018,02,27,05,15,Coastal Inspiration,127
2,Horseshoe Bay,Departure Bay,2018,01,13,22,10,Queen of Cowichan,100
3,Horseshoe Bay,Langdale,2018,04,20,11,55,Queen of Surrey,54
8,Horseshoe Bay,Bowen Island,2018,02,18,15,30,Queen of Capilano,18
30,Duke Point,Tsawwassen,2018,01,14,22,45,Queen of Alberni,120
2,Departure Bay,Horseshoe Bay,2018,01,14,22,10,Queen of Coquitlam,103
3,Horseshoe Bay,Langdale,2018,02,21,11,55,Queen of Coquitlam,43
2,Departure Bay,Horseshoe Bay,2018,03,06,17,55,Queen of Oak Bay,99
1,Tsawwassen,Swartz Bay,2018,02,11,15,00,Coastal Celebration,94
1,Swartz Bay,Tsawwassen,2018,04,27,18,00,Queen of New Westminster,120
1,Swartz Bay,Tsawwassen,2018,03,31,08,00,Coastal Renaissance,96
